trade_date,branch,code,signal_variant,phase1c_present,phase1d_present,phase1c_terminal_state,phase1d_terminal_state,phase1c_source_mode,phase1d_source_mode,difference_type
2023-03-10,ZB,003039.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,ZB,603256.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,ZB,603439.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-10,ZB,603912.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-13,Auction,000025.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-13,Auction,002019.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-13,Auction,002351.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-13,Auction,002858.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-13,Auction,603108.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-13,Auction,603660.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-13,ZB,000025.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-14,YJJ,000070.XSHE,YJJ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-14,ZB,001207.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-14,ZB,002747.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-14,ZB,600089.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-14,ZB,600246.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-14,ZB,600980.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-14,ZB,603003.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-14,ZB,603896.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,RZQ,603083.XSHG,RZQ_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,YJJ,000506.XSHE,YJJ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-15,ZB,000065.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,000603.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,002368.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,002378.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,002721.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,600118.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,600217.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,603083.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,603650.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,603871.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-15,ZB,605168.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,RZQ,000890.XSHE,RZQ_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,YJJ,000989.XSHE,YJJ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-16,ZB,000890.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,002107.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,002119.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,002222.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,002307.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,002443.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,002533.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,600776.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,600853.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,600877.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,603078.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,603101.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,603165.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,603929.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-16,ZB,605339.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-17,RZQ,002115.XSHE,RZQ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-17,Scorpion,002875.XSHE,SCORPION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-20,RZQ,600228.XSHG,RZQ_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,YJJ,000034.XSHE,YJJ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-20,YJJ,002291.XSHE,YJJ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-20,YJJ,600853.XSHG,YJJ_PREPARED,True,True,ROUTED_OUT,ROUTED_OUT,,,IDENTICAL
2023-03-20,ZB,002517.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,002649.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,002654.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,002803.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,002811.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,002841.XSHE,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,600228.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,603171.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-20,ZB,603893.XSHG,ZB_PREPARED,True,True,MOTHERBOARD_GATED_OUT,MOTHERBOARD_GATED_OUT,,,IDENTICAL
2023-03-21,Auction,000409.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,000922.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002080.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002131.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002174.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002315.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002463.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002517.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002558.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002605.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002716.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,002858.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,600312.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,600640.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,600977.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,601068.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,603083.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,603186.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,Auction,605168.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,RZQ,600449.XSHG,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,RZQ,600853.XSHG,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,RZQ,601138.XSHG,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,YJJ,002605.XSHE,YJJ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-21,ZB,000409.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,000922.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002131.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002174.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002315.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002463.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002517.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002558.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,002716.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,600449.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,600640.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,600797.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,600853.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,600977.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,600988.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,601068.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,601069.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,601868.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,603083.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,603186.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,603408.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-21,ZB,605168.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-22,Auction,002640.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-22,Auction,003023.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-22,Auction,600685.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-22,Auction,601519.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-22,Auction,603169.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-22,RZQ,002315.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-22,YJJ,000409.XSHE,YJJ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-22,ZB,002315.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-22,ZB,003023.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-22,ZB,600685.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-22,ZB,603215.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-23,Auction,000403.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,002045.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,002229.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,002530.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,002777.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,002938.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,600556.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,603357.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,Auction,605277.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,YJJ,002351.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-23,YJJ,300612.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-23,ZB,600518.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-23,ZB,600539.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,ZB,600556.XSHG,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-23,ZB,603357.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,ZB,603877.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-23,ZB,605277.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-24,Auction,002051.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,002602.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,002913.XSHE,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,600498.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,601231.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,601858.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,603236.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,Auction,603466.XSHG,AUCTION_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-24,RZQ,002362.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,RZQ,002599.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,YJJ,002602.XSHE,YJJ_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-24,YJJ,601231.XSHG,YJJ_PREPARED,True,True,CASH_BLOCKED,CASH_BLOCKED,,,IDENTICAL
2023-03-24,ZB,002051.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,002362.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,002599.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,002913.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,600498.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,601858.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,603018.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,603236.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-24,ZB,603466.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-27,Auction,000070.XSHE,AUCTION_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-27,Auction,000862.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,Auction,002518.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,Auction,002920.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,Auction,002995.XSHE,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,Auction,600839.XSHG,AUCTION_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,RZQ,002995.XSHE,RZQ_PREPARED,True,False,MOTHERBOARD_GATED_OUT,,,,PHASE1C_ONLY
2023-03-27,YJJ,000070.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-27,YJJ,000862.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-27,YJJ,002045.XSHE,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-27,YJJ,600839.XSHG,YJJ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-27,ZB,000021.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-27,ZB,000070.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,ZB,000702.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,ZB,002518.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-27,ZB,002920.XSHE,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-27,ZB,002995.XSHE,ZB_PREPARED,True,True,FILLED,FILLED,,,IDENTICAL
2023-03-27,ZB,603102.XSHG,ZB_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-28,Auction,000409.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,002351.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,002373.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,002517.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,002636.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,002858.XSHE,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,600055.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,600797.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,601168.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,601858.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,603108.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,603357.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,603477.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,Auction,603728.XSHG,AUCTION_PREPARED,True,False,SLOT_BLOCKED,,,,PHASE1C_ONLY
2023-03-28,RZQ,000409.XSHE,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,RZQ,603108.XSHG,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,RZQ,603533.XSHG,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,RZQ,603918.XSHG,RZQ_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,YJJ,002351.XSHE,YJJ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-28,YJJ,601168.XSHG,YJJ_PREPARED,True,True,BRANCH_FILTERED,BRANCH_FILTERED,,,IDENTICAL
2023-03-28,ZB,000034.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,000409.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,002045.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,002373.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,002636.XSHE,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,600055.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,600100.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,600570.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,601360.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,603533.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,603578.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,603728.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
2023-03-28,ZB,603918.XSHG,ZB_PREPARED,True,False,ROUTED_OUT,,,,PHASE1C_ONLY
