schema_version,pattern_id,prepared_signal_id,trade_date,code,branch,pattern_variant,prepared_variant,alignment_status,alignment_reason
0.4,ZB|2023-03-15|605168.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-15|605168.XSHG|ZB_PREPARED,2023-03-15,605168.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-03-16|000989.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-16|000989.XSHE|YJJ_PREPARED,2023-03-16,000989.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-16|000890.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-16|000890.XSHE|RZQ_PREPARED,2023-03-16,000890.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|000890.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|000890.XSHE|ZB_PREPARED,2023-03-16,000890.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|002107.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|002107.XSHE|ZB_PREPARED,2023-03-16,002107.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|002119.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|002119.XSHE|ZB_PREPARED,2023-03-16,002119.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|002222.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|002222.XSHE|ZB_PREPARED,2023-03-16,002222.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|002307.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|002307.XSHE|ZB_PREPARED,2023-03-16,002307.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|002443.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|002443.XSHE|ZB_PREPARED,2023-03-16,002443.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|002533.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-16|002533.XSHE|ZB_PREPARED,2023-03-16,002533.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|600776.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|600776.XSHG|ZB_PREPARED,2023-03-16,600776.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|600853.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|600853.XSHG|ZB_PREPARED,2023-03-16,600853.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|600877.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|600877.XSHG|ZB_PREPARED,2023-03-16,600877.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|603078.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|603078.XSHG|ZB_PREPARED,2023-03-16,603078.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|603101.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|603101.XSHG|ZB_PREPARED,2023-03-16,603101.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|603165.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|603165.XSHG|ZB_PREPARED,2023-03-16,603165.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|603929.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|603929.XSHG|ZB_PREPARED,2023-03-16,603929.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-16|605339.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-16|605339.XSHG|ZB_PREPARED,2023-03-16,605339.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Scorpion|2023-03-17|002875.XSHE|SCORPION_FIRST_BOARD,Scorpion|2023-03-17|002875.XSHE|SCORPION_PREPARED,2023-03-17,002875.XSHE,Scorpion,SCORPION_FIRST_BOARD,SCORPION_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-17|002115.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-17|002115.XSHE|RZQ_PREPARED,2023-03-17,002115.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-03-20|600853.XSHG|YJJ_FIRST_BOARD,YJJ|2023-03-20|600853.XSHG|YJJ_PREPARED,2023-03-20,600853.XSHG,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-03-20|000034.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-20|000034.XSHE|YJJ_PREPARED,2023-03-20,000034.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-03-20|002291.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-20|002291.XSHE|YJJ_PREPARED,2023-03-20,002291.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-20|600228.XSHG|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-20|600228.XSHG|RZQ_PREPARED,2023-03-20,600228.XSHG,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|002517.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-20|002517.XSHE|ZB_PREPARED,2023-03-20,002517.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|002649.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-20|002649.XSHE|ZB_PREPARED,2023-03-20,002649.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|002654.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-20|002654.XSHE|ZB_PREPARED,2023-03-20,002654.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|002803.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-20|002803.XSHE|ZB_PREPARED,2023-03-20,002803.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|002811.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-20|002811.XSHE|ZB_PREPARED,2023-03-20,002811.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|002841.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-20|002841.XSHE|ZB_PREPARED,2023-03-20,002841.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|600228.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-20|600228.XSHG|ZB_PREPARED,2023-03-20,600228.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|603171.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-20|603171.XSHG|ZB_PREPARED,2023-03-20,603171.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-20|603893.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-20|603893.XSHG|ZB_PREPARED,2023-03-20,603893.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-03-21|002605.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-21|002605.XSHE|YJJ_PREPARED,2023-03-21,002605.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-21|600449.XSHG|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-21|600449.XSHG|RZQ_PREPARED,2023-03-21,600449.XSHG,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-21|600853.XSHG|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-21|600853.XSHG|RZQ_PREPARED,2023-03-21,600853.XSHG,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-21|601138.XSHG|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-21|601138.XSHG|RZQ_PREPARED,2023-03-21,601138.XSHG,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|000409.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|000409.XSHE|ZB_PREPARED,2023-03-21,000409.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|000922.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|000922.XSHE|ZB_PREPARED,2023-03-21,000922.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002131.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002131.XSHE|ZB_PREPARED,2023-03-21,002131.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002174.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002174.XSHE|ZB_PREPARED,2023-03-21,002174.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002315.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002315.XSHE|ZB_PREPARED,2023-03-21,002315.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002463.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002463.XSHE|ZB_PREPARED,2023-03-21,002463.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002517.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002517.XSHE|ZB_PREPARED,2023-03-21,002517.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002558.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002558.XSHE|ZB_PREPARED,2023-03-21,002558.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|002716.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-21|002716.XSHE|ZB_PREPARED,2023-03-21,002716.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|600449.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|600449.XSHG|ZB_PREPARED,2023-03-21,600449.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|600640.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|600640.XSHG|ZB_PREPARED,2023-03-21,600640.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|600797.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|600797.XSHG|ZB_PREPARED,2023-03-21,600797.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|600853.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|600853.XSHG|ZB_PREPARED,2023-03-21,600853.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|600977.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|600977.XSHG|ZB_PREPARED,2023-03-21,600977.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|600988.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|600988.XSHG|ZB_PREPARED,2023-03-21,600988.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|601068.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|601068.XSHG|ZB_PREPARED,2023-03-21,601068.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|601069.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|601069.XSHG|ZB_PREPARED,2023-03-21,601069.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|601868.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|601868.XSHG|ZB_PREPARED,2023-03-21,601868.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|603083.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|603083.XSHG|ZB_PREPARED,2023-03-21,603083.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|603186.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|603186.XSHG|ZB_PREPARED,2023-03-21,603186.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|603408.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|603408.XSHG|ZB_PREPARED,2023-03-21,603408.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-21|605168.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-21|605168.XSHG|ZB_PREPARED,2023-03-21,605168.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-03-21|002605.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002605.XSHE|AUCTION_PREPARED,2023-03-21,002605.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002080.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002080.XSHE|AUCTION_PREPARED,2023-03-21,002080.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002463.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002463.XSHE|AUCTION_PREPARED,2023-03-21,002463.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002517.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002517.XSHE|AUCTION_PREPARED,2023-03-21,002517.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002131.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002131.XSHE|AUCTION_PREPARED,2023-03-21,002131.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|600977.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|600977.XSHG|AUCTION_PREPARED,2023-03-21,600977.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|603083.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|603083.XSHG|AUCTION_PREPARED,2023-03-21,603083.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002558.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002558.XSHE|AUCTION_PREPARED,2023-03-21,002558.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002174.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002174.XSHE|AUCTION_PREPARED,2023-03-21,002174.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|605168.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|605168.XSHG|AUCTION_PREPARED,2023-03-21,605168.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002315.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002315.XSHE|AUCTION_PREPARED,2023-03-21,002315.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|600640.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|600640.XSHG|AUCTION_PREPARED,2023-03-21,600640.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002858.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002858.XSHE|AUCTION_PREPARED,2023-03-21,002858.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|600312.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|600312.XSHG|AUCTION_PREPARED,2023-03-21,600312.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|601068.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|601068.XSHG|AUCTION_PREPARED,2023-03-21,601068.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|002716.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|002716.XSHE|AUCTION_PREPARED,2023-03-21,002716.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|000922.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|000922.XSHE|AUCTION_PREPARED,2023-03-21,000922.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|603186.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|603186.XSHG|AUCTION_PREPARED,2023-03-21,603186.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-21|000409.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-21|000409.XSHE|AUCTION_PREPARED,2023-03-21,000409.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-03-22|000409.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-22|000409.XSHE|YJJ_PREPARED,2023-03-22,000409.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,RZQ|2023-03-22|002315.XSHE|RZQ_BILLBOARD_BROKEN_BOARD,RZQ|2023-03-22|002315.XSHE|RZQ_PREPARED,2023-03-22,002315.XSHE,RZQ,RZQ_BILLBOARD_BROKEN_BOARD,RZQ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-22|002315.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-22|002315.XSHE|ZB_PREPARED,2023-03-22,002315.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-22|003023.XSHE|ZB_BROKEN_BOARD,ZB|2023-03-22|003023.XSHE|ZB_PREPARED,2023-03-22,003023.XSHE,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-22|600685.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-22|600685.XSHG|ZB_PREPARED,2023-03-22,600685.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-22|603215.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-22|603215.XSHG|ZB_PREPARED,2023-03-22,603215.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,Auction|2023-03-22|002640.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-22|002640.XSHE|AUCTION_PREPARED,2023-03-22,002640.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-22|603169.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-22|603169.XSHG|AUCTION_PREPARED,2023-03-22,603169.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-22|600685.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-22|600685.XSHG|AUCTION_PREPARED,2023-03-22,600685.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-22|003023.XSHE|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-22|003023.XSHE|AUCTION_PREPARED,2023-03-22,003023.XSHE,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,Auction|2023-03-22|601519.XSHG|AUCTION_CACHE_PREPARED_SOURCE,Auction|2023-03-22|601519.XSHG|AUCTION_PREPARED,2023-03-22,601519.XSHG,Auction,AUCTION_CACHE_PREPARED_SOURCE,AUCTION_PREPARED,SOURCE_LIMITED,prepared candidate mapped to source-limited cache record
0.4,YJJ|2023-03-23|300612.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-23|300612.XSHE|YJJ_PREPARED,2023-03-23,300612.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,YJJ|2023-03-23|002351.XSHE|YJJ_FIRST_BOARD,YJJ|2023-03-23|002351.XSHE|YJJ_PREPARED,2023-03-23,002351.XSHE,YJJ,YJJ_FIRST_BOARD,YJJ_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-23|600518.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-23|600518.XSHG|ZB_PREPARED,2023-03-23,600518.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-23|600539.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-23|600539.XSHG|ZB_PREPARED,2023-03-23,600539.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-23|600556.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-23|600556.XSHG|ZB_PREPARED,2023-03-23,600556.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-23|603357.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-23|603357.XSHG|ZB_PREPARED,2023-03-23,603357.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-23|603877.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-23|603877.XSHG|ZB_PREPARED,2023-03-23,603877.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
0.4,ZB|2023-03-23|605277.XSHG|ZB_BROKEN_BOARD,ZB|2023-03-23|605277.XSHG|ZB_PREPARED,2023-03-23,605277.XSHG,ZB,ZB_BROKEN_BOARD,ZB_PREPARED,ONE_TO_ONE,prepared candidate has observed parent
